DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2000-0009-IRN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Gilan province,,Fire,No,No,No,,120,Kph,,,,2000,1,18,2000,1,18,3,,,5500,5500,,,,,,,56.51429056,"[{""adm1_code"":1545,""adm1_name"":""Gilan""}]",01-07-2003,25-09-2023
2000-0146-BGD,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,BGD,Bangladesh,Southern Asia,Asia,Natore district (Rajshahi province),,,No,No,No,,,Kph,,,,2000,3,5,2000,3,5,,50,,3000,3050,,,,,,,56.51429056,"[{""adm2_code"":5812,""adm2_name"":""Natore""}]",24-04-2005,25-09-2023
2000-0211-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,BGD,Bangladesh,Southern Asia,Asia,"Alpara, Netrokona Sadar, Kendua, Purbadhala areas (Netrakona district, Dhaka province), Rangpur district (Rangpur province)",,,No,No,No,,120,Kph,,,,2000,4,21,2000,4,21,20,300,,62500,62800,,,,,,,56.51429056,"[{""adm2_code"":5790,""adm2_name"":""Netrakona""},{""adm2_code"":5818,""adm2_name"":""Rangpur""}]",24-04-2005,25-09-2023
2000-0229-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,BGD,Bangladesh,Southern Asia,Asia,"Maulvibazar district (Sylhet province), Netrakona district (Dhaka province)",,,No,No,No,,80,Kph,,,,2000,4,11,2000,4,11,,12,,7000,7012,,,,,,,56.51429056,"[{""adm2_code"":5790,""adm2_name"":""Netrakona""},{""adm2_code"":5822,""adm2_name"":""Maulvibazar""}]",01-07-2003,25-09-2023
2000-0283-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,"Dhaka, Mymensingh, Tangail, Kishoreganj districts (Dhaka province), Chittagong, Cox's Bazar, Comilla, Chandpur districts (Chittagong province)",,Flood,No,No,No,161,70,Kph,,,"Sangu, Matamuhuri",2000,5,27,2000,6,19,36,,70000,1000,71000,,,,,,,56.51429056,"[{""adm2_code"":5769,""adm2_name"":""Chandpur""},{""adm2_code"":5770,""adm2_name"":""Chittagong""},{""adm2_code"":5771,""adm2_name"":""Comilla""},{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""},{""adm2_code"":5778,""adm2_name"":""Dhaka""},{""adm2_code"":5783,""adm2_name"":""Kishoreganj""},{""adm2_code"":5787,""adm2_name"":""Mymensingh""},{""adm2_code"":5794,""adm2_name"":""Tangail""}]",25-10-2004,25-09-2023
2000-0294-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,Chittagong province,,,No,No,No,,,Kph,,,,2000,5,23,2000,5,23,28,,,,,,,,,,,56.51429056,"[{""adm1_code"":576,""adm1_name"":""Chittagong""}]",01-07-2003,25-09-2023
2000-0323-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,Andhra Pradesh province,,,No,No,No,4812,100,Kph,,,,2000,10,17,2000,10,17,,,,,,,,,,,,56.51429056,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""}]",01-07-2003,25-09-2023
2000-0631-BGD,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,BGD,Bangladesh,Southern Asia,Asia,"Ullahpara area (Sirajganj district, Rajshahi province), Gaurnadi area (Barisal district, Barisal province)",,,No,No,No,,,Kph,,,,2000,6,25,2000,6,25,,37,2500,,2537,,,,,,,56.51429056,"[{""adm2_code"":5762,""adm2_name"":""Barisal""},{""adm2_code"":5819,""adm2_name"":""Sirajganj""}]",01-07-2003,25-09-2023
2000-0713-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,BGD,Bangladesh,Southern Asia,Asia,"Barisal, Barguna, Jhalokati, Bhola, Pirojpur districts (Barisal province), Khulna district (Khulna province), Noakhali, Lakshmipur, Cox's Bazar, Chandpur districts (Chittagong province), Dhaka, Mymensingh, Shariatpur districts (Dhaka province)",,,No,No,No,,100,Kph,,,,2000,10,28,2000,10,28,15,200,,,200,,,,,,,56.51429056,"[{""adm2_code"":5761,""adm2_name"":""Barguna""},{""adm2_code"":5762,""adm2_name"":""Barisal""},{""adm2_code"":5763,""adm2_name"":""Bhola""},{""adm2_code"":5764,""adm2_name"":""Jhalokati""},{""adm2_code"":5766,""adm2_name"":""Pirojpur""},{""adm2_code"":5769,""adm2_name"":""Chandpur""},{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""},{""adm2_code"":5775,""adm2_name"":""Lakshmipur""},{""adm2_code"":5776,""adm2_name"":""Noakhali""},{""adm2_code"":5778,""adm2_name"":""Dhaka""},{""adm2_code"":5787,""adm2_name"":""Mymensingh""},{""adm2_code"":5792,""adm2_name"":""Shariatpur""},{""adm2_code"":5799,""adm2_name"":""Khulna""}]",01-07-2003,25-09-2023
2000-0785-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,03B,IND,India,Southern Asia,Asia,"Nagappattinam, Thanjavur, Sirkali, Papanasam, Tiruvallur, Tiruvarur areas (Cuddalore district, Tamil Nadu province), Andhra Pradesh province",,,No,No,No,,120,Kph,,,,2000,11,29,2000,11,29,,,30000,,30000,,,,,,,56.51429056,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm2_code"":70243,""adm2_name"":""Cuddalore""}]",01-07-2003,25-09-2023
2000-0831-LKA,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,04B,LKA,Sri Lanka,Southern Asia,Asia,"Ampara, Batticaloa, Trincomalee districts (Eastern province), Anuradhapura, Polonnaruwa districts (North Central province), Mannar district (Northern province)",,Rain|Surge,Yes,No,No,282,150,Kph,,,,2000,12,24,2000,12,28,5,,375000,,375000,,,,,,,56.51429056,"[{""adm2_code"":25832,""adm2_name"":""Ampara""},{""adm2_code"":25833,""adm2_name"":""Batticaloa""},{""adm2_code"":25834,""adm2_name"":""Trincomalee""},{""adm2_code"":25835,""adm2_name"":""Anuradhapura""},{""adm2_code"":25836,""adm2_name"":""Polonnaruwa""},{""adm2_code"":25841,""adm2_name"":""Mannar""}]",18-10-2004,25-09-2023
2001-0198-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,BGD,Bangladesh,Southern Asia,Asia,"Mymensingh, Netrakona, Tangail, Gopalganj districts (Dhaka province), Naogaon district (Rajshahi province), Maulvibazar district (Sylhet province), Chuadanga, Jhenaidah, Meherpur districts (Khulna province), Gaibandha district (Rangpur province), Patuakhali district (Barisal province), Noakhali district (Chittagong province)",,,No,No,No,,100,Kph,,,,2001,5,11,2001,5,11,12,200,,,200,,,,,,,58.11147437,"[{""adm2_code"":5765,""adm2_name"":""Patuakhali""},{""adm2_code"":5776,""adm2_name"":""Noakhali""},{""adm2_code"":5781,""adm2_name"":""Gopalganj""},{""adm2_code"":5787,""adm2_name"":""Mymensingh""},{""adm2_code"":5790,""adm2_name"":""Netrakona""},{""adm2_code"":5794,""adm2_name"":""Tangail""},{""adm2_code"":5796,""adm2_name"":""Chuadanga""},{""adm2_code"":5798,""adm2_name"":""Jhenaidah""},{""adm2_code"":5802,""adm2_name"":""Meherpur""},{""adm2_code"":5822,""adm2_name"":""Maulvibazar""},{""adm2_code"":5811,""adm2_name"":""Naogaon""},{""adm2_code"":5807,""adm2_name"":""Gaibandha""}]",01-07-2003,25-09-2023
2001-0202-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,BGD,Bangladesh,Southern Asia,Asia,"Patuakhali district (Barisal province), Satkhira district (Khulna province)",,,No,No,No,,,Kph,,,,2001,4,1,2001,4,1,193,2000,500,,2500,,,,,,,58.11147437,"[{""adm2_code"":5765,""adm2_name"":""Patuakhali""},{""adm2_code"":5804,""adm2_name"":""Satkhira""}]",01-07-2003,25-09-2023
2001-0267-PAK,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,PAK,Pakistan,Southern Asia,Asia,"Chak Miran borough (Lahore City Tehsil area, Lahore District district, Punjab province)",,,No,No,No,,,Kph,,,,2001,3,28,2001,3,28,4,,,500,500,,,,,,,58.11147437,"[{""adm2_code"":23666,""adm2_name"":""Lahore District""}]",01-07-2003,25-09-2023
2001-0273-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,"Sirajganj, Pabna districts (Rajshahi province), Sylhet district (Sylhet province)",,,No,No,No,,80,Kph,,,,2001,4,28,2001,4,28,21,100,500,,600,,,,,,,58.11147437,"[{""adm2_code"":5824,""adm2_name"":""Sylhet""},{""adm2_code"":5815,""adm2_name"":""Pabna""},{""adm2_code"":5819,""adm2_name"":""Sirajganj""}]",01-07-2003,25-09-2023
2001-0337-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,Uttar Pradesh province,,,No,No,No,,,Kph,,,,2001,5,24,2001,5,24,21,,,,,,,,,,,58.11147437,"[{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",01-07-2003,25-09-2023
2001-0563-BGD,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,BGD,Bangladesh,Southern Asia,Asia,"Lalmonirhat, Nilphamari, Gaibandha, Rangpur districts (Rangpur province)",,,No,No,No,,150,Kph,,,,2001,10,5,2001,10,5,12,450,25000,,25450,,,,,,,58.11147437,"[{""adm2_code"":5807,""adm2_name"":""Gaibandha""},{""adm2_code"":5810,""adm2_name"":""Lalmonirhat""},{""adm2_code"":5814,""adm2_name"":""Nilphamari""},{""adm2_code"":5818,""adm2_name"":""Rangpur""}]",01-07-2003,25-09-2023
2001-0584-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,Andhra Pradesh province,,,No,No,No,,,Kph,,,,2001,10,,2001,10,,78,,25000,2000,27000,,,,,,,58.11147437,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""}]",01-07-2003,25-09-2023
2001-0729-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,01A,IND,India,Southern Asia,Asia,"Gujarat, Goa, Maharashtra, Kerala provinces",,,No,No,No,,80,Kph,,,,2001,5,28,2001,5,28,,,,,,,,,,,,58.11147437,"[{""adm1_code"":1490,""adm1_name"":""Goa""},{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":1495,""adm1_name"":""Kerala""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""}]",01-07-2003,25-09-2023
2002-0204-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,West Bengal province,,,No,No,No,,,Kph,,,,2002,4,3,2002,4,3,9,50,,5000,5050,,,,,416,705,59.03314408,"[{""adm1_code"":1511,""adm1_name"":""West Bengal""}]",01-07-2003,25-09-2023
2002-0211-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,Cox's Bazar district (Chittagong province),,,No,No,No,,90,Kph,,,,2002,3,25,2002,3,25,32,,,1000,1000,,,,,,,59.03314408,"[{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""}]",01-07-2003,25-09-2023
2002-0216-IND,No,nat-met-sto-hai,Natural,Meteorological,Storm,Hail,,,IND,India,Southern Asia,Asia,Orissa province,,,No,No,No,,,Kph,,,,2002,4,11,2002,4,11,,200,10000,,10200,,,,,,,59.03314408,"[{""adm1_code"":1504,""adm1_name"":""Orissa""}]",01-07-2003,25-09-2023
2002-0233-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,BGD,Bangladesh,Southern Asia,Asia,"Gaibandha, Lalmonirhat, Nilphamari, Rangpur, Kurigram districts (Rangpur province), Bogra, Sirajganj districts (Rajshahi province), Netrakona, Kishoreganj districts (Dhaka province)",,,No,No,No,269,,Kph,,,,2002,4,22,2002,4,22,31,400,100000,,100400,,,,,,,59.03314408,"[{""adm2_code"":5783,""adm2_name"":""Kishoreganj""},{""adm2_code"":5790,""adm2_name"":""Netrakona""},{""adm2_code"":5805,""adm2_name"":""Bogra""},{""adm2_code"":5819,""adm2_name"":""Sirajganj""},{""adm2_code"":5807,""adm2_name"":""Gaibandha""},{""adm2_code"":5809,""adm2_name"":""Kurigram""},{""adm2_code"":5810,""adm2_name"":""Lalmonirhat""},{""adm2_code"":5814,""adm2_name"":""Nilphamari""},{""adm2_code"":5818,""adm2_name"":""Rangpur""}]",19-04-2005,25-09-2023
2002-0308-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Gobalpur area (Hugli district, West Bengal), Kolkata, Jalpaiguri, Darjiling districts (West Bengal province)",,,No,No,No,,80,Kph,,,,2002,4,27,2002,4,27,11,,,,,,,,,,,59.03314408,"[{""adm2_code"":17948,""adm2_name"":""Darjiling""},{""adm2_code"":17950,""adm2_name"":""Hugli""},{""adm2_code"":17951,""adm2_name"":""Jalpaiguri""},{""adm2_code"":70292,""adm2_name"":""Kolkata""}]",01-07-2003,25-09-2023
2002-0330-PAK,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,PAK,Pakistan,Southern Asia,Asia,Punjab province,,,No,No,No,,,Kph,,,,2002,5,27,2002,5,27,14,12,,,12,,,,,,,59.03314408,"[{""adm1_code"":2276,""adm1_name"":""Punjab""}]",01-07-2003,25-09-2023
2002-0425-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,Rajshahi district (Rajshahi province),,,No,No,No,,,Kph,,,,2002,7,14,2002,7,14,10,,,,,,,,,,,59.03314408,"[{""adm2_code"":5817,""adm2_name"":""Rajshahi""}]",01-07-2003,25-09-2023
2002-0702-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"Baleshwar, Bhadrak, Jagatsinghpur, Kendrapara districts (Orissa province), East Midnapore, North 24 Parganas, South 24 Parganas (West Bengal province)",,,No,No,No,,60,Kph,,,,2002,11,13,2002,11,13,124,,,,,,,,,,,59.03314408,"[{""adm2_code"":70207,""adm2_name"":""Baleshwar""},{""adm2_code"":70209,""adm2_name"":""Bhadrak""},{""adm2_code"":70214,""adm2_name"":""Jagatsinghpur""},{""adm2_code"":70218,""adm2_name"":""Kendrapara""},{""adm2_code"":70291,""adm2_name"":""East Midnapore""},{""adm2_code"":70293,""adm2_name"":""North 24 Parganas""},{""adm2_code"":70294,""adm2_name"":""South 24 Parganas""}]",01-07-2003,25-09-2023
2002-0705-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,BGD,Bangladesh,Southern Asia,Asia,Barguna district (Barisal province),,,No,No,No,,85,Kph,,,,2002,11,14,2002,11,14,49,,,,,,,,,,,59.03314408,"[{""adm2_code"":5761,""adm2_name"":""Barguna""}]",01-07-2003,25-09-2023
2003-0086-PAK,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,PAK,Pakistan,Southern Asia,Asia,"Balochistan, Sindh, North-West Frontier, Punjab, Azad Jammu and Kashmir (40408) provinces",Heavy rain,,No,No,Yes,,,Kph,,,,2003,2,16,2003,2,22,51,57,,2500,2557,,,,,,,60.37325107,"[{""adm1_code"":2272,""adm1_name"":""Balochistan""},{""adm1_code"":2275,""adm1_name"":""North-West Frontier""},{""adm1_code"":2276,""adm1_name"":""Punjab""},{""adm1_code"":2277,""adm1_name"":""Sindh""},{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""}]",27-02-2004,10-11-2023
2003-0089-IND,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,Betul district (Madhya Pradesh province),,,No,No,No,,0,Kph,,,,2003,2,17,2003,2,17,20,,,200,200,,,,,,,60.37325107,"[{""adm2_code"":17714,""adm2_name"":""Betul""}]",05-09-2003,25-09-2023
2003-0099-IND,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,"Jammu and Kashmir (40424 to 40431), Punjab, Haryana provinces",,Hail,No,No,No,,0,Kph,,,,2003,2,19,2003,2,19,14,4,,,4,,,,,,,60.37325107,"[{""adm1_code"":1492,""adm1_name"":""Haryana""},{""adm1_code"":1505,""adm1_name"":""Punjab""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""}]",05-09-2003,25-09-2023
2003-0100-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,Gujarat province,,,No,No,No,,0,Kph,,,,2003,2,18,2003,2,18,5,,140,,140,,,,,,,60.37325107,"[{""adm1_code"":1491,""adm1_name"":""Gujarat""}]",05-09-2003,25-09-2023
2003-0134-IND,No,nat-met-sto-hai,Natural,Meteorological,Storm,Hail,,,IND,India,Southern Asia,Asia,"Bankura, Hugli, Haora districts (West Bengal province)",,,No,No,No,,0,Kph,,,,2003,3,12,2003,3,12,30,500,294765,190645,485910,,,,,16000,26502,60.37325107,"[{""adm2_code"":17945,""adm2_name"":""Bankura""},{""adm2_code"":17949,""adm2_name"":""Haora""},{""adm2_code"":17950,""adm2_name"":""Hugli""}]",03-10-2003,25-09-2023
2003-0182-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"Chirakhawa, Chirakhawa Topopara, Peepulbari part 1, Peepulbari part 2, Bhurakata, Baliabeel, Bengerbhita, Baushkata areas (Dhuburi district, Assam province)",,Rain,No,No,No,,100,Kph,,,,2003,4,22,2003,4,22,45,4000,,600,4600,,,,,,,60.37325107,"[{""adm2_code"":17579,""adm2_name"":""Dhuburi""}]",10-03-2004,25-09-2023
2003-0190-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,Dhaka province,,,No,No,No,,100,Kph,,,,2003,4,16,2003,4,16,9,20,,,20,,,,,,,60.37325107,"[{""adm1_code"":577,""adm1_name"":""Dhaka""}]",07-10-2003,25-09-2023
2003-0211-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,BGD,Bangladesh,Southern Asia,Asia,"Noabadi, Nayabadi, Merashani villages (Brahamanbaria district, Chittagong)",,"Hail|Slide (land, mud, snow, rock)",No,No,No,,120,Kph,,,,2003,5,4,2003,5,4,23,400,,,400,,,,,,,60.37325107,"[{""adm2_code"":5768,""adm2_name"":""Brahamanbaria""}]",09-03-2004,25-09-2023
2003-0234-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"Mekhliganj, Haldibari, Fukaldabri, Nijtaraf, Kasiabari, Bholarhat, Beltali areas (Kochbihar district, West Bengal province)",,,No,No,No,,0,Kph,,,,2003,4,12,2003,4,12,,60,,400,460,,,,,,,60.37325107,"[{""adm2_code"":17952,""adm2_name"":""Kochbihar""}]",08-10-2003,25-09-2023
2003-0605-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"Krishna, Guntur, West Godavari districts (Andhra Pradesh province)",,Cold wave|Rain,No,No,No,,100,Kph,,,1214,2003,12,17,2003,12,17,50,,,40000,40000,,,,,28000,46378,60.37325107,"[{""adm2_code"":17552,""adm2_name"":""Guntur""},{""adm2_code"":17556,""adm2_name"":""Krishna""},{""adm2_code"":17569,""adm2_name"":""West Godavari""}]",02-03-2004,25-09-2023
2003-0779-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,BGD,Bangladesh,Southern Asia,Asia,Barguna district (Barisal province),,,No,No,No,,,Kph,,,,2003,12,20,2003,12,20,28,,,,,,,,,,,60.37325107,"[{""adm2_code"":5761,""adm2_name"":""Barguna""}]",10-03-2004,25-09-2023
2004-0084-IRN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Astara district (Gilan province),,,No,No,No,,,Kph,,,,2004,2,15,2004,2,15,,,2500,,2500,,,,,240,387,61.98958593,"[{""adm2_code"":40884,""adm2_name"":""Astara""}]",27-02-2004,25-09-2023
2004-0166-BGD,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,BGD,Bangladesh,Southern Asia,Asia,"Mymensingh, Netrakona districts (Dhaka province)",,,No,Yes,No,,120,Kph,,,,2004,4,14,2004,4,15,76,3000,,10000,13000,,,,,,,61.98958593,"[{""adm2_code"":5787,""adm2_name"":""Mymensingh""},{""adm2_code"":5790,""adm2_name"":""Netrakona""}]",22-04-2004,25-09-2023
2004-0286-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,"Cox's Bazar, Tekhnaf areas (Cox's Bazar district, Chittagong province)",,Surge,No,No,No,,,Kph,,,,2004,6,12,2004,6,13,153,,50,,50,,,,,,,61.98958593,"[{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""}]",01-07-2004,25-09-2023
2004-0678-BGD,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,BGD,Bangladesh,Southern Asia,Asia,Sylhet province,,,No,No,No,,,Kph,,,,2004,5,13,2004,5,13,10,50,,4000,4050,,,,,,,61.98958593,"[{""adm1_code"":580,""adm1_name"":""Sylhet""}]",08-03-2005,25-09-2023
2004-0679-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,Sunamganj district (Sylhet province),,,No,No,No,,,Kph,,,,2004,7,17,2004,7,17,,100,1000,,1100,,,,,,,61.98958593,"[{""adm2_code"":5823,""adm2_name"":""Sunamganj""}]",09-03-2005,25-09-2023
2005-0044-AFG,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,AFG,Afghanistan,Southern Asia,Asia,"Badakhshan, Daykundi, Ghazni, Paktika, Ghor, Zabul, Uruzgan, Wardak provinces",,Cold wave,Yes,No,No,850,,Kph,,,,2005,1,,2005,2,,260,,22656,,22656,,,,,5000,7801,64.09274026,"[{""adm1_code"":272,""adm1_name"":""Badakhshan""},{""adm1_code"":279,""adm1_name"":""Ghazni""},{""adm1_code"":280,""adm1_name"":""Ghor""},{""adm1_code"":295,""adm1_name"":""Paktika""},{""adm1_code"":302,""adm1_name"":""Wardak""},{""adm1_code"":303,""adm1_name"":""Zabul""},{""adm1_code"":99878,""adm1_name"":""Daykundi""},{""adm1_code"":99881,""adm1_name"":""Uruzgan""}]",19-12-2005,25-09-2023
2005-0044-PAK,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,PAK,Pakistan,Southern Asia,Asia,"Lwargi village (Datta Khel Tehsil area, North Waziristan Agency district, Federally Administered Tribal Areas province)",,Cold wave,No,No,No,,,Kph,,,,2005,1,,2005,1,,58,,,,,,,,,,,64.09274026,"[{""adm2_code"":40319,""adm2_name"":""North Waziristan Agency""}]",28-07-2005,25-09-2023
2005-0084-IRN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Gilan province,,,No,No,No,,,Kph,,,,2005,2,13,2005,2,13,,,8000,,8000,,,,,,,64.09274026,"[{""adm1_code"":1545,""adm1_name"":""Gilan""}]",28-03-2005,25-09-2023
2005-0130-BGD,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,BGD,Bangladesh,Southern Asia,Asia,"Gaibandha, Rangpur districts (Rangpur province), Chandpur district (Chittagong province), Habiganj district (Sylhet province), Faridpur, Kishoreganj, Manikganj, Munshiganj districts (Dhaka province)",,Rain,No,No,No,,100,Kph,,,,2005,3,20,2005,3,23,79,1500,,10000,11500,,,,,,,64.09274026,"[{""adm2_code"":5769,""adm2_name"":""Chandpur""},{""adm2_code"":5779,""adm2_name"":""Faridpur""},{""adm2_code"":5783,""adm2_name"":""Kishoreganj""},{""adm2_code"":5785,""adm2_name"":""Manikganj""},{""adm2_code"":5786,""adm2_name"":""Munshiganj""},{""adm2_code"":5821,""adm2_name"":""Habiganj""},{""adm2_code"":5807,""adm2_name"":""Gaibandha""},{""adm2_code"":5818,""adm2_name"":""Rangpur""}]",24-03-2005,25-09-2023
2005-0190-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,BGD,Bangladesh,Southern Asia,Asia,"Manikganj district (Dhaka province), Natore, Sirajganj, Pabna districts (Rajshahi province)",,,No,No,No,,,Kph,,,,2005,3,31,2005,3,31,24,500,,10000,10500,,,,,,,64.09274026,"[{""adm2_code"":5785,""adm2_name"":""Manikganj""},{""adm2_code"":5812,""adm2_name"":""Natore""},{""adm2_code"":5815,""adm2_name"":""Pabna""},{""adm2_code"":5819,""adm2_name"":""Sirajganj""}]",11-04-2005,25-09-2023
2005-0191-IND,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,"Barddhaman, North 24 Parganas, South 24 Parganas districts (West Bengal province)",,Hail|Rain,No,No,No,,,Kph,,,,2005,3,23,2005,3,24,18,50,,7500,7550,,,,,,,64.09274026,"[{""adm2_code"":17946,""adm2_name"":""Barddhaman""},{""adm2_code"":70293,""adm2_name"":""North 24 Parganas""},{""adm2_code"":70294,""adm2_name"":""South 24 Parganas""}]",11-04-2005,25-09-2023
2005-0259-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,"Lakshmipur, Cox's Bazar districts (Chittagong province), Rajbari district (Dhaka province)",,,No,No,No,,,Kph,,,,2005,5,21,2005,5,22,10,6,,,6,,,,,,,64.09274026,"[{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""},{""adm2_code"":5775,""adm2_name"":""Lakshmipur""},{""adm2_code"":5791,""adm2_name"":""Rajbari""}]",08-06-2005,25-09-2023
2005-0273-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,Pabna district (Rajshahi province),,,No,No,No,,,Kph,,,,2005,5,14,2005,5,14,2,100,,,100,,,,,,,64.09274026,"[{""adm2_code"":5815,""adm2_name"":""Pabna""}]",08-06-2005,25-09-2023
