DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2016-0100-PAK,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,PAK,Pakistan,Southern Asia,Asia,"North-West Frontier, Gilgit-Baltistan provinces, Khyber Agency district (Federally Administered Tribal Areas province)",,,No,No,No,,6.6,Richter,36.473,71.13,,2016,4,10,2016,4,10,6,42,100,,142,,,,,,,78.7679229975209,"[{""adm1_code"":2275,""adm1_name"":""North-West Frontier""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""},{""adm2_code"":23632,""adm2_name"":""Khyber Agency""}]",2016-04-11,2023-09-25
2017-0204-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Kopet Dag Mountain, North Khorasan province (Bojnord, Maneh, Samarghan, Ghasre-Ghajar, Qorbour, Langer, Bidak)",,,No,No,No,,5.6,Richter,37.772,57.204,,2017,5,13,2017,5,13,3,417,,1845,2262,,,,,2000,2486,80.4457792619455,"[{""adm2_code"":40910,""adm2_name"":""Bojnord""}]",2017-06-26,2023-09-25
2017-0446-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Qasre-Shirin, Gilane-Garb, Kermanshah, Sare-Pule-Zahab, , Islamabad- E- Gharb, Dalahoo, Javanrood (Ezgeleh), Salase-Babajani (Kermanshah province), Ilam city, Mehran City (Ilam)",,,No,No,No,,7.3,Richter,34.911,45.959,,2017,11,12,2017,11,12,444,9000,200000,,209000,,,,,740000,919874,80.4457792619455,"[{""adm2_code"":40943,""adm2_name"":""Eslamabad-e gharb""},{""adm2_code"":40964,""adm2_name"":""Gilan-e gharb""},{""adm2_code"":40980,""adm2_name"":""Javanrud""},{""adm2_code"":40995,""adm2_name"":""Kermanshah""},{""adm2_code"":41066,""adm2_name"":""Qasr-e shirin""},{""adm2_code"":41087,""adm2_name"":""Sar-e pol-e zahab""},{""adm2_code"":40946,""adm2_name"":""Eylam""},{""adm2_code"":41033,""adm2_name"":""Mehran""}]",2017-11-15,2023-09-25
2017-0521-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Tehran region (Malard, Alborz), Saveh city",,,No,No,No,,4.9,Richter,35.649,50.962,,2017,12,20,2017,12,20,2,120,,,120,,,,,,,80.4457792619455,"[{""adm1_code"":1560,""adm1_name"":""Tehran""},{""adm2_code"":41095,""adm2_name"":""Saveh""}]",2017-12-21,2023-09-25
2018-0281-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Tazeh Abad district (Kermanshah),,,No,No,No,,5.9,Richter,34.645,46.179,,2018,7,22,2018,7,22,,287,4755,,5042,,,,,10000,12134,82.4106679610351,"[{""adm2_code"":40980,""adm2_name"":""Javanrud""}]",2018-08-09,2023-09-25
2018-0310-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Near Javanroud (Kermanshah province),,,No,No,No,,6,Richter,34.663,46.277,,2018,8,26,2018,8,26,2,255,10000,3000,13255,,,,,,,82.4106679610351,"[{""adm2_code"":40980,""adm2_name"":""Javanrud""}]",2018-08-27,2023-09-25
2018-0426-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,GLIDE:2017-000415,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Sarpol-e Zahab (Kermanshah province),,,No,No,No,,6.3,Richter,34.304,45.74,,2018,11,25,2018,11,25,,716,,,716,,,,,10000,12134,82.4106679610351,"[{""adm2_code"":41087,""adm2_name"":""Sar-e pol-e zahab""}]",2018-11-26,2023-09-25
2019-0299-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Masjed Soleyman City (Khuzestan Province),,,No,No,No,,5.7,Richter,31.775,49.542,,2019,7,8,2019,7,8,1,100,,2000,2100,,,,,,,83.9041700601057,"[{""adm2_code"":41032,""adm2_name"":""Masjed-e soleiman""}]",2019-07-09,2023-09-25
2019-0460-PAK,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,GLIDE:EQ-2019-000117,,PAK,Pakistan,Southern Asia,Asia,Mirpur district (Southern Azad Jammu and Kashmir Territory),,,No,No,No,,5.6,Richter,33.106,73.766,,2019,9,24,2019,9,24,39,746,129652,,130398,,,,,17000,20261,83.9041700601057,"[{""adm2_code"":40413,""adm2_name"":""Administrative unit not available""}]",2019-09-30,2023-09-25
2019-0553-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Varnakesh village (Mianeh County); Torkamanchay City (Mianeh County) - East Azerbaijan Province,,,No,No,No,,5.9,Richter,37.808,47.558,,2019,11,8,2019,11,8,6,584,22500,,23084,,,,,90000,107265,83.9041700601057,"[{""adm2_code"":41038,""adm2_name"":""Mianeh""}]",2019-11-19,2023-09-25
2020-0073-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Azerbaïdjan-Occidental province,,,No,No,No,,5.8,Richter,38.543,44.447,,2020,2,23,2020,2,23,,75,15000,,15075,,,,,,,84.9391981293886,"[{""adm1_code"":1561,""adm1_name"":""West Azarbayejan""}]",2020-02-28,2023-09-25
